mode,load,0_efficientnet_b7-16,1_inception_v3-16,2_resnet101-2
mps-uncap,0.8,36.71257495880127,20.223259925842285,16.54975414276123
mps-uncap,0.9,35.9821081161499,21.3608980178833,18.645691871643066
mps-uncap,1.0,37.593650817871094,20.279622077941895,18.524169921875
mps-uncap,0.5,33.76622200012208,18.07882785797119,15.340805053710938
mps-uncap,0.6,35.002708435058594,18.454647064208984,15.723609924316408
mps-uncap,0.7,34.83753204345703,19.93274688720703,16.983437538146973
mps-uncap,0.1,29.85396385192871,13.686943054199224,12.874794006347656
mps-uncap,0.2,30.52654266357422,15.040254592895506,12.695813179016113
mps-uncap,0.3,32.015132904052734,17.235398292541515,14.142513275146484
mps-uncap,0.4,32.51602649688721,17.71984100341797,14.796972274780273
