mode,load,0_mobilenet_v2-32,1_mobilenet_v2-4,2_mobilenet_v3_large-2,3_resnet34-32
mps-uncap,1.0,0.0057220458984375,0.000476837158203125,0.0045299530029296875,0.000476837158203125
