mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2
mig,0.1,5.289316177368164,5.399107933044434
mig,0.2,5.247950553894043,5.300998687744141
mig,0.3,3.719806671142578,3.739595413208008
mig,0.4,2.832174301147461,3.177165985107422
mig,0.5,2.2864341735839844,2.326488494873047
mig,0.6,2.2668838500976562,2.2673606872558594
mig,0.7,2.2661685943603516,2.2313594818115234
mig,0.8,2.2935867309570312,2.2749900817871094
mig,0.9,2.3050308227539062,2.226591110229492
mig,1.0,2.300739288330078,2.225637435913086
