mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2
mig,0.1,5.68380355834961,5.71751594543457
mig,0.2,5.909943580627441,5.9246063232421875
mig,0.3,5.322599411010742,5.27033805847168
mig,0.4,3.8187503814697266,3.7920236587524414
mig,0.5,3.665542602539063,3.3578872680664062
mig,0.6,2.406644821166992,2.4085044860839844
mig,0.7,2.3622274398803715,2.331256866455078
mig,0.8,2.3889541625976562,2.3648738861083984
mig,0.9,2.4030208587646484,2.3040771484375
mig,1.0,2.3779869079589844,2.2897720336914062
