mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2
mig,0.1,6.036028861999513,6.0271620750427255
mig,0.2,6.329507827758788,6.310653686523437
mig,0.3,6.1933159828186035,6.1919498443603525
mig,0.4,5.204770565032961,5.0858640670776385
mig,0.5,4.0621185302734135,3.9278745651245117
mig,0.6,3.7432718276977535,3.7271547317504883
mig,0.7,2.5138354301452637,2.525973320007326
mig,0.8,2.489464282989502,2.469778060913086
mig,0.9,2.493619918823242,2.4089813232421875
mig,1.0,2.468109130859375,2.37924575805664
