mode,load,0_mobilenet_v2-2,1_mobilenet_v2-2
mig,0.1,2.191305160522461,2.2029876708984375
mig,0.2,2.191305160522461,2.2101402282714844
mig,0.3,2.198457717895508,2.2230148315429688
mig,0.4,2.1970272064208984,2.1665096282958984
mig,0.5,2.1753311157226562,2.2225379943847656
mig,0.6,2.165555953979492,2.1653175354003906
mig,0.7,2.172708511352539,2.1338462829589844
mig,0.8,2.1944046020507812,2.173185348510742
mig,0.9,2.195596694946289,2.1305084228515625
mig,1.0,2.2041797637939453,2.1271705627441406
