mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,24.68414306640625,12.987995147705078,3.0374526977539062
mps-uncap,0.9,24.963688850402832,13.288617134094238,3.269791603088379
mps-uncap,1.0,26.322197914123535,13.501191139221191,3.1540393829345703
mps-uncap,0.5,23.966169357299805,12.02094554901123,2.727985382080078
mps-uncap,0.6,24.547338485717773,12.232160568237306,2.6893138885498047
mps-uncap,0.7,24.9021053314209,12.492179870605469,2.6854515075683594
mps-uncap,0.1,29.22499179840088,12.47091293334961,2.741575241088867
mps-uncap,0.2,24.47526454925537,12.483477592468262,2.655720710754395
mps-uncap,0.3,22.446084022521973,12.831830978393555,2.776169776916504
mps-uncap,0.4,22.629857063293457,12.277483940124512,2.728700637817383
