mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,146.68953180313116,70.86301803588863,16.64065122604346
mps-uncap,0.9,272.40654706954956,197.83331155776975,30.305147171020508
mps-uncap,1.0,1039.8432993888848,3251.1699509620667,45.931544303894036
mps-uncap,0.5,46.676311492919915,23.73074293136596,7.013201713562011
mps-uncap,0.6,59.50371026992799,32.69604682922361,7.663340568542482
mps-uncap,0.7,71.87900543212886,46.61123275756838,8.153657913208008
mps-uncap,0.1,23.057520389556856,11.580510139465318,2.310838699340818
mps-uncap,0.2,25.147192478179925,13.52660655975352,2.955312728881835
mps-uncap,0.3,29.588842391967773,17.663867473602263,4.444060325622552
mps-uncap,0.4,30.82062959671022,20.857632160186775,5.8201789855957085
