mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,61.366844177246094,33.82697105407715,6.344914436340332
mps-uncap,0.9,130.71036338806152,93.08767318725586,12.30156421661377
mps-uncap,1.0,795.7001209259033,3122.3302841186523,23.579168319702163
mps-uncap,0.5,20.855665206909176,10.546922683715831,3.1557083129882812
mps-uncap,0.6,27.482962608337402,13.823413848876955,3.5036563873291016
mps-uncap,0.7,36.48042678833008,19.235801696777358,3.5667419433593754
mps-uncap,0.1,0.0699758529663086,0.08530616760253881,0.06630420684814456
mps-uncap,0.2,5.897116661071808,5.902147293090821,1.0095834732055666
mps-uncap,0.3,15.511202812194826,8.923149108886715,1.9639015197753926
mps-uncap,0.4,14.561963081359862,9.714722633361816,2.4382114410400395
