mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,16.15142822265625,6.449460983276367,0.9839534759521484
mps-uncap,0.9,16.245603561401367,6.445169448852539,0.9858608245849609
mps-uncap,1.0,16.5712833404541,6.757020950317383,1.0030269622802734
mps-uncap,0.5,15.85531234741211,6.496429443359375,0.988006591796875
mps-uncap,0.6,16.04461669921875,6.5021514892578125,0.9875297546386719
mps-uncap,0.7,15.913963317871094,6.442785263061523,0.9863376617431641
mps-uncap,0.1,16.01552963256836,6.5174102783203125,1.0082721710205078
mps-uncap,0.2,15.979290008544922,6.519079208374023,0.9789466857910156
mps-uncap,0.3,15.964746475219727,6.509304046630859,0.9882450103759766
mps-uncap,0.4,15.944719314575195,6.4678192138671875,1.004934310913086
