mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,25.08760452270508,13.527135848999023,4.48367595672607
mps-uncap,0.9,25.286197662353516,13.637816905975342,4.698812961578369
mps-uncap,1.0,26.82113409042358,13.752222061157227,4.66912269592285
mps-uncap,0.5,24.939289093017575,13.113484382629395,3.9028882980346675
mps-uncap,0.6,25.455191135406494,13.163862228393555,3.9369440078735356
mps-uncap,0.7,25.791656970977783,13.25876235961914,4.029502868652344
mps-uncap,0.1,30.68383932113647,12.930798530578613,3.094127178192138
mps-uncap,0.2,29.6151065826416,13.589310646057132,3.0835294723510738
mps-uncap,0.3,24.599223136901863,13.723943233489987,3.618526458740232
mps-uncap,0.4,24.834885597229007,13.453984260559086,3.608827590942387
