mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,169.1959309577942,82.45897293090816,19.199299812316838
mps-uncap,0.9,297.25680589675903,206.82281255722037,32.52673149108887
mps-uncap,1.0,1065.7102775573726,3263.7422227859497,48.080615997314425
mps-uncap,0.5,65.80807685852047,34.05323266983032,9.33812856674194
mps-uncap,0.6,81.75185918807988,42.88081169128409,9.90513801574707
mps-uncap,0.7,94.23241615295409,57.8856468200684,10.154571533203121
mps-uncap,0.1,45.911777019500704,22.6795721054077,4.615509510040281
mps-uncap,0.2,43.7424373626709,24.30277347564698,5.383350849151609
mps-uncap,0.3,49.369988441467285,28.18814516067505,6.9251680374145455
mps-uncap,0.4,52.56190776824951,30.45114278793336,8.105058670043961
