mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,203.54509353637695,107.36870765686035,36.902666091918945
mps-uncap,0.9,347.9495048522949,272.89462089538574,48.55656623840332
mps-uncap,1.0,1127.960443496704,3307.6250553131104,68.16864013671875
mps-uncap,0.5,120.93877792358398,42.49310493469238,15.189886093139648
mps-uncap,0.6,126.88112258911133,62.60061264038086,20.57337760925293
mps-uncap,0.7,136.14583015441895,93.31631660461426,18.28169822692871
mps-uncap,0.1,53.08270454406738,32.705068588256836,6.193399429321289
mps-uncap,0.2,52.0780086517334,33.71477127075195,8.681774139404297
mps-uncap,0.3,57.869911193847656,37.593841552734375,15.383481979370117
mps-uncap,0.4,66.50543212890625,45.806169509887695,17.266273498535156
