mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,23.010849952697754,11.005878448486328,1.86920166015625
mps-uncap,0.9,24.083733558654785,11.772990226745605,2.03704833984375
mps-uncap,1.0,25.910496711730957,12.278199195861816,2.118349075317383
mps-uncap,0.5,19.971370697021484,9.323477745056152,2.3162364959716797
mps-uncap,0.6,20.592570304870605,8.758068084716797,2.207040786743164
mps-uncap,0.7,21.452665328979492,10.239362716674805,1.840829849243164
mps-uncap,0.1,22.522330284118652,11.72637939453125,2.4585723876953125
mps-uncap,0.2,20.174026489257812,11.473774909973145,2.367854118347168
mps-uncap,0.3,20.129084587097168,11.50202751159668,2.412080764770508
mps-uncap,0.4,19.47033405303955,10.977983474731445,2.393960952758789
