mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,34.332990646362305,16.521930694580078,3.1206607818603516
mps-uncap,0.9,54.78215217590332,31.161904335021973,4.657864570617676
mps-uncap,1.0,333.69457721710205,1749.3741512298584,8.707523345947266
mps-uncap,0.5,22.362709045410156,11.359930038452148,2.6373863220214844
mps-uncap,0.6,24.10304546356201,11.475801467895508,2.5691986083984375
mps-uncap,0.7,25.8328914642334,12.300729751586914,2.6001930236816406
mps-uncap,0.1,26.80492401123047,11.893749237060547,2.5305747985839844
mps-uncap,0.2,20.836353302001953,11.82544231414795,2.4672746658325195
mps-uncap,0.3,21.11339569091797,11.978864669799805,2.5510787963867188
mps-uncap,0.4,20.81012725830078,11.639714241027832,2.5980472564697266
