mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,26.688098907470703,14.360666275024414,5.6610107421875
mps-uncap,0.9,27.560949325561523,14.432907104492188,5.663156509399414
mps-uncap,1.0,28.628110885620117,14.572858810424805,5.509614944458008
mps-uncap,0.5,25.923967361450195,14.017820358276367,5.5694580078125
mps-uncap,0.6,26.432037353515625,13.65518569946289,5.3501129150390625
mps-uncap,0.7,26.630401611328125,13.770580291748047,5.353212356567383
mps-uncap,0.1,33.043861389160156,13.714075088500977,5.644321441650391
mps-uncap,0.2,32.282352447509766,14.548301696777344,4.747152328491211
mps-uncap,0.3,28.751611709594727,14.453411102294922,5.49626350402832
mps-uncap,0.4,28.628110885620117,14.841318130493164,6.26373291015625
