mode,load,0_densenet201-16,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,178.45797538757324,94.56467628479004,34.44981575012207
mps-uncap,0.9,322.9541778564453,260.2505683898926,47.066688537597656
mps-uncap,1.0,1101.9887924194336,3295.064926147461,65.01007080078125
mps-uncap,0.5,101.09305381774902,34.281253814697266,12.963056564331055
mps-uncap,0.6,102.5538444519043,51.80215835571289,18.273591995239258
mps-uncap,0.7,110.73637008666992,82.13114738464355,16.102313995361328
mps-uncap,0.1,29.70290184020996,24.994850158691406,3.9033889770507812
mps-uncap,0.2,30.652284622192383,23.474454879760742,6.2274932861328125
mps-uncap,0.3,39.61753845214844,29.70099449157715,12.847423553466797
mps-uncap,0.4,45.26400566101074,38.93709182739258,14.097213745117188
