mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,46.38438224792481,8.64131212234497,13.751862049102781
mps-uncap,0.9,47.442574501037605,8.930754661560057,13.907179832458493
mps-uncap,1.0,46.122798919677734,9.165802001953123,14.563624858856201
mps-uncap,0.5,37.13164806365966,7.944774627685546,12.066841125488283
mps-uncap,0.6,39.90779638290404,8.07309627532959,12.522172927856445
mps-uncap,0.7,43.26109647750854,8.326535224914549,13.267350196838384
mps-uncap,0.1,19.126341342926022,7.057640552520753,8.527970314025884
mps-uncap,0.2,20.431046485900875,7.066698074340822,9.662485122680664
mps-uncap,0.3,26.410732269287106,7.4114322662353525,10.714855194091799
mps-uncap,0.4,27.546784877777135,7.622890472412109,11.372666358947754
