mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,6.771087646484375,5.449771881103516,3.3216476440429688
mps-uncap,0.9,7.05409049987793,5.467653274536133,3.324747085571289
mps-uncap,1.0,11.001825332641602,5.492210388183594,3.3919811248779297
mps-uncap,0.5,6.905078887939453,5.414485931396484,3.3125877380371094
mps-uncap,0.6,7.096767425537109,5.419731140136719,3.309488296508789
mps-uncap,0.7,7.0171356201171875,5.423307418823242,3.3299922943115234
mps-uncap,0.1,7.082939147949219,5.42449951171875,3.319263458251953
mps-uncap,0.2,7.199287414550781,5.373477935791016,3.3278465270996094
mps-uncap,0.3,7.207393646240234,5.405664443969727,3.3006668090820312
mps-uncap,0.4,7.07244873046875,5.401134490966797,3.3185482025146484
