mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,47.873497009277344,9.236335754394531,14.843225479125977
mps-uncap,0.9,49.668312072753906,9.408712387084961,14.662027359008789
mps-uncap,1.0,46.970367431640625,9.709835052490234,15.782594680786133
mps-uncap,0.5,43.84112358093262,8.958816528320312,14.048337936401367
mps-uncap,0.6,43.25723648071289,8.681058883666992,13.833999633789062
mps-uncap,0.7,47.101736068725586,10.54525375366211,14.893531799316406
mps-uncap,0.1,19.50383186340332,8.2550048828125,10.728597640991211
mps-uncap,0.2,27.482032775878906,8.244514465332031,12.446403503417969
mps-uncap,0.3,29.632091522216797,8.475780487060547,12.66789436340332
mps-uncap,0.4,33.29277038574219,8.498668670654297,13.348579406738281
