mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,41.037559509277344,7.898378372192384,11.929535865783691
mps-uncap,0.9,45.21198272705079,8.268356323242188,12.454009056091309
mps-uncap,1.0,44.810247421264656,8.601045608520508,13.439393043518066
mps-uncap,0.5,23.17748069763184,7.111310958862305,9.714603424072266
mps-uncap,0.6,27.1726131439209,7.310771942138672,10.490417480468754
mps-uncap,0.7,32.43000507354737,7.568120956420898,11.162710189819336
mps-uncap,0.1,17.685890197753906,5.6238889694213885,5.0667524337768555
mps-uncap,0.2,17.94118881225586,6.393623352050781,6.6852569580078125
mps-uncap,0.3,19.5310115814209,6.850242614746094,7.934379577636718
mps-uncap,0.4,19.983243942260742,6.965494155883789,8.769893646240234
