mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,215.21639823913574,83.28580856323242,81.87150955200195
mps-uncap,0.9,273.3948230743408,126.2362003326416,125.41031837463379
mps-uncap,1.0,991.3434982299805,680.9041500091553,633.6047649383545
mps-uncap,0.5,72.41225242614746,43.31684112548828,34.00278091430664
mps-uncap,0.6,70.17874717712402,43.31707954406738,45.37010192871094
mps-uncap,0.7,154.9701690673828,52.842140197753906,73.28248023986816
mps-uncap,0.1,31.995534896850586,16.64113998413086,10.770320892333984
mps-uncap,0.2,37.117719650268555,17.54140853881836,12.866020202636719
mps-uncap,0.3,40.4820442199707,25.3140926361084,20.265817642211914
mps-uncap,0.4,45.94826698303223,26.35931968688965,25.510787963867188
