mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,178.67732048034668,75.95562934875488,69.32926177978516
mps-uncap,0.9,228.38115692138672,118.53504180908203,114.0279769897461
mps-uncap,1.0,949.8159885406494,673.1467247009277,629.1697025299072
mps-uncap,0.5,56.52189254760742,36.1940860748291,24.541139602661133
mps-uncap,0.6,56.572675704956055,36.84687614440918,37.2469425201416
mps-uncap,0.7,126.36494636535645,45.23420333862305,62.918663024902344
mps-uncap,0.1,16.06154441833496,10.425329208374023,2.882242202758789
mps-uncap,0.2,22.451400756835938,12.132883071899414,7.331132888793945
mps-uncap,0.3,27.40788459777832,18.44167709350586,16.44134521484375
mps-uncap,0.4,19.451141357421875,19.777536392211914,17.0137882232666
