mode,load,0_densenet121-8,1_vgg11-16,2_vgg19-4
mps-uncap,0.8,123.47684860229494,52.74078369140625,54.91609334945678
mps-uncap,0.9,194.32479381561288,97.60907173156734,94.80030536651591
mps-uncap,1.0,889.6142387390139,641.4667415618893,553.4424519538879
mps-uncap,0.5,56.928014755249016,24.718475341796836,20.591068267822273
mps-uncap,0.6,56.497490406036235,27.56913661956776,27.509374618530284
mps-uncap,0.7,82.93374776840206,34.66463327407833,35.37269115447999
mps-uncap,0.1,21.052720546722412,10.566761493682868,8.575952053070072
mps-uncap,0.2,32.34866142272948,12.183189392089844,10.30564308166504
mps-uncap,0.3,33.463697433471665,15.20099639892582,14.080014228820804
mps-uncap,0.4,31.81227922439578,17.650203704833977,15.478398799896263
