mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-16,3_resnet50-32
mps-uncap,1.0,20.627737045288086,19.880294799804688,20.363664627075195,28.12299728393555
