mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-16,3_resnet50-32
mps-uncap,1.0,10.114908218383789,5.504608154296875,6.746530532836914,22.125959396362305
