mode,load,0_vgg11-16,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8
mps-uncap,1.0,6.911039352416992,6.9561004638671875,8.024930953979492
mig,1.0,12.69388198852539,4.149198532104492,4.128932952880859
