mode,load,0_vgg11-16,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8
mps-uncap,1.0,7.208585739135742,7.642412185668945,9.747695922851562
mig,1.0,13.126850128173828,4.2247772216796875,4.203557968139648
