mode,load,0_vgg11-16,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8
mps-uncap,1.0,18.341064453125,17.304420471191406,16.656160354614258
mig,1.0,30.11631965637207,11.035680770874023,17.694473266601562
