mode,load,0_vgg11-16,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8
mps-uncap,1.0,18.3408260345459,17.304420471191406,16.655921936035156
mig,1.0,30.11608123779297,11.035680770874023,17.694473266601562
