mode,load,0_vgg11-16,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8
mps-uncap,1.0,7.208347320556641,7.642269134521484,9.747457504272461
mig,1.0,13.126611709594727,4.224753379821777,4.203343391418458
