mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,3.345966339111328,4.569292068481445,0.34737586975097656
mps-uncap,0.9,17.406940460205078,12.446880340576172,4.858970642089844
mps-uncap,1.0,319.9918270111084,216.2419557571411,259.5643997192383
mps-uncap,0.5,0.05125999450683594,0.04839897155761719,0.04482269287109375
mps-uncap,0.6,0.04673004150390625,0.06008148193359375,0.04458427429199219
mps-uncap,0.7,0.05841255187988281,2.048492431640625,0.04315376281738281
mps-uncap,0.1,0.05936622619628906,0.05435943603515625,0.052928924560546875
mps-uncap,0.2,0.058650970458984375,0.04982948303222656,0.0476837158203125
mps-uncap,0.3,0.057697296142578125,0.049591064453125,0.0476837158203125
mps-uncap,0.4,0.05507469177246094,0.048160552978515625,0.04649162292480469
