mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,32.43441104888916,8.18474531173706,7.9613614082336435
mps-uncap,0.9,34.04231071472168,8.32707405090332,8.137788772583008
mps-uncap,1.0,35.80182075500488,8.485095500946045,8.247113227844238
mps-uncap,0.5,28.797426223754883,7.663664817810058,7.428312301635742
mps-uncap,0.6,31.957225799560543,7.932264804840088,7.43654727935791
mps-uncap,0.7,33.90913963317871,8.145332336425781,7.621200084686279
mps-uncap,0.1,26.956844329833984,7.213735580444336,6.018531322479251
mps-uncap,0.2,27.52554416656494,7.341299057006836,6.8206691741943395
mps-uncap,0.3,27.58831262588501,7.604944705963136,7.153522968292235
mps-uncap,0.4,27.182030677795403,7.626428604125975,7.122302055358887
