mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,35.19558906555176,8.669853210449219,8.289337158203125
mps-uncap,0.9,38.050174713134766,10.30111312866211,8.45193862915039
mps-uncap,1.0,38.72060775756836,10.669708251953125,10.42628288269043
mps-uncap,0.5,33.9360237121582,8.426904678344727,7.990360260009766
mps-uncap,0.6,34.454345703125,8.275270462036133,8.027791976928711
mps-uncap,0.7,36.7121696472168,8.542537689208984,7.979869842529297
mps-uncap,0.1,27.561664581298828,7.742166519165039,7.765769958496094
mps-uncap,0.2,31.716108322143555,7.770538330078125,7.5206756591796875
mps-uncap,0.3,29.227495193481445,8.758783340454102,7.866144180297852
mps-uncap,0.4,30.089378356933594,8.244991302490234,7.701396942138672
