mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,10.041475296020508,5.578041076660156,2.2525787353515625
mps-uncap,0.9,10.043621063232422,5.567312240600586,2.2628307342529297
mps-uncap,1.0,10.045051574707031,5.640506744384766,2.2995471954345703
mps-uncap,0.5,9.84811782836914,5.579471588134766,2.2363662719726562
mps-uncap,0.6,9.922981262207031,5.572795867919922,2.231597900390625
mps-uncap,0.7,9.881973266601562,5.561351776123047,2.2459030151367188
mps-uncap,0.1,10.317802429199219,5.568742752075195,2.2509098052978516
mps-uncap,0.2,10.356903076171875,5.561590194702148,2.2437572479248047
mps-uncap,0.3,10.095596313476562,5.560159683227539,2.2475719451904297
mps-uncap,0.4,9.921073913574219,5.562782287597656,2.240419387817383
