mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,107.56723642349242,50.393362045288086,33.816692829132066
mps-uncap,0.9,262.2158765792847,121.4839172363281,77.38368034362789
mps-uncap,1.0,1860.8005809783938,515.2863430976868,606.3748359680174
mps-uncap,0.5,48.303282260894775,21.631307601928693,14.643573760986309
mps-uncap,0.6,57.96242713928222,31.60849571228027,17.486550807952867
mps-uncap,0.7,87.9411983489991,43.07685852050777,24.12184238433838
mps-uncap,0.1,42.233190536499045,11.496450901031482,6.327009201049808
mps-uncap,0.2,43.573617935180664,13.305304050445555,7.169170379638672
mps-uncap,0.3,45.63032150268553,15.335841178894048,8.948566913604727
mps-uncap,0.4,43.55117321014398,18.18870544433593,10.976977348327635
