mode,load,0_efficientnet_b6-2,1_squeezenet1_0-32,2_vgg19-2
mps-uncap,0.8,26.82030200958252,11.324167251586914,6.185650825500488
mps-uncap,0.9,41.62025451660156,19.729137420654297,10.796546936035156
mps-uncap,1.0,350.88562965393066,224.15482997894287,266.5820121765137
mps-uncap,0.5,18.135428428649902,6.913542747497559,3.1070709228515625
mps-uncap,0.6,18.982887268066406,7.368206977844238,4.3212175369262695
mps-uncap,0.7,22.213459014892578,8.633136749267578,5.163788795471191
mps-uncap,0.1,23.881912231445312,5.7038068771362305,2.568364143371582
mps-uncap,0.2,23.510217666625977,5.708217620849609,2.537250518798828
mps-uncap,0.3,19.437074661254883,5.908012390136719,2.572774887084961
mps-uncap,0.4,18.139362335205078,6.224155426025391,2.7234554290771484
