mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,37.831664085388184,9.254860877990723,7.168841361999513
mps-uncap,0.9,39.2106294631958,10.376262664794925,7.473564147949219
mps-uncap,1.0,37.651729583740234,12.492227554321289,7.814717292785645
mps-uncap,0.5,24.850749969482436,7.66758918762207,6.47883415222168
mps-uncap,0.6,28.691530227661133,7.807016372680666,6.66360855102539
mps-uncap,0.7,35.01479625701904,8.298516273498535,6.93035125732422
mps-uncap,0.1,18.871426582336426,6.979131698608398,5.607318878173828
mps-uncap,0.2,19.197821617126465,7.277965545654297,5.718278884887695
mps-uncap,0.3,19.67720985412598,7.363748550415039,5.918312072753907
mps-uncap,0.4,22.544074058532715,7.669687271118164,6.199479103088379
