mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,132.87785053253174,39.9504828453064,48.217456340789795
mps-uncap,0.9,299.8863744735719,88.04845333099365,98.81915092468275
mps-uncap,1.0,737.1557331085213,2418.830690383911,333.3873367309564
mps-uncap,0.5,46.797399520873974,20.045046806335417,20.402593612670902
mps-uncap,0.6,66.1396980285646,24.843142032623273,25.48569679260245
mps-uncap,0.7,82.34863281249994,26.896536350250244,38.85785102844238
mps-uncap,0.1,24.770894050598116,12.068290710449192,10.717611312866211
mps-uncap,0.2,31.08968496322634,12.596809864044202,12.273559570312496
mps-uncap,0.3,36.83339118957517,14.34924125671381,14.0908098220825
mps-uncap,0.4,37.00429677963256,19.620656967163086,17.11328983306884
