mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,9.207487106323242,2.357006072998047,5.428552627563477
mps-uncap,0.9,9.2620849609375,2.317190170288086,5.421876907348633
mps-uncap,1.0,10.273456573486328,2.5072097778320312,5.489349365234375
mps-uncap,0.5,9.04083251953125,2.3996829986572266,5.415201187133789
mps-uncap,0.6,9.125471115112305,2.353668212890625,5.378961563110352
mps-uncap,0.7,9.090900421142578,2.354860305786133,5.397558212280273
mps-uncap,0.1,9.118318557739258,2.4459362030029297,5.431890487670898
mps-uncap,0.2,9.168863296508789,2.3851394653320312,5.371332168579102
mps-uncap,0.3,9.139537811279297,2.3207664489746094,5.379438400268555
mps-uncap,0.4,9.065389633178711,2.4063587188720703,5.377054214477539
