mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,32.96685218811035,7.886767387390137,10.499954223632812
mps-uncap,0.9,45.22418975830078,11.488676071166992,17.941594123840332
mps-uncap,1.0,237.65766620635986,1657.688856124878,109.46762561798096
mps-uncap,0.5,17.071008682250977,6.863594055175781,6.004095077514648
mps-uncap,0.6,18.57471466064453,7.058501243591309,6.825089454650879
mps-uncap,0.7,22.194623947143555,7.105231285095215,8.207321166992188
mps-uncap,0.1,16.94035530090332,6.16002082824707,5.546092987060547
mps-uncap,0.2,16.944050788879395,6.1560869216918945,5.513668060302734
mps-uncap,0.3,16.881465911865234,6.087541580200195,5.560398101806641
mps-uncap,0.4,17.716407775878906,6.372928619384766,5.697488784790039
