mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,23.093581199645996,6.0492753982543945,5.992650985717773
mps-uncap,0.9,34.88302230834961,6.808042526245117,6.340980529785156
mps-uncap,1.0,35.94768047332764,8.890867233276367,6.625056266784668
mps-uncap,0.5,16.020774841308594,5.893707275390625,5.570888519287109
mps-uncap,0.6,15.313863754272461,5.774736404418945,5.596756935119629
mps-uncap,0.7,17.980098724365234,5.79380989074707,5.751848220825195
mps-uncap,0.1,16.85643196105957,6.082773208618164,5.484580993652344
mps-uncap,0.2,16.794204711914062,5.989313125610352,5.4454803466796875
mps-uncap,0.3,16.644001007080078,5.8536529541015625,5.460023880004883
mps-uncap,0.4,16.944408416748047,5.97834587097168,5.489349365234375
