mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,41.843533515930176,13.864469528198239,19.80335712432864
mps-uncap,0.9,110.41796207427988,32.579135894775405,51.663112640381
mps-uncap,1.0,481.5410137176514,2206.5505027770996,236.0091209411621
mps-uncap,0.5,10.283517837524423,6.15239143371582,6.365108489990234
mps-uncap,0.6,15.574216842651367,7.0909500122070375,9.476518630981445
mps-uncap,0.7,21.88980579376221,8.489370346069336,13.25321197509766
mps-uncap,0.1,0.07586479187011719,0.07224082946777344,0.06852149963378909
mps-uncap,0.2,0.07472038269042972,1.7238855361938477,2.6220321655273575
mps-uncap,0.3,4.926204681396548,3.535699844360352,3.8120269775390674
mps-uncap,0.4,7.8841447830200195,5.089044570922852,5.012392997741699
