mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,40.595054626464844,14.034271240234375,8.675098419189453
mps-uncap,0.9,41.39232635498047,15.440702438354492,8.804559707641602
mps-uncap,1.0,39.62397575378418,15.005350112915039,8.964300155639648
mps-uncap,0.5,36.805152893066406,13.448715209960938,8.312225341796875
mps-uncap,0.6,39.83926773071289,13.689756393432617,8.276939392089844
mps-uncap,0.7,40.2984619140625,14.42575454711914,8.663654327392578
mps-uncap,0.1,21.93164825439453,9.207963943481445,7.896184921264648
mps-uncap,0.2,32.003164291381836,11.816978454589844,8.27932357788086
mps-uncap,0.3,34.83176231384277,13.308048248291016,8.00943374633789
mps-uncap,0.4,34.7447395324707,13.639211654663086,8.205890655517578
