mode,load,0_densenet121-16,1_mobilenet_v3_small-8,2_vgg11-16
mps-uncap,0.8,0.010967254638671875,0.009775161743164062,0.008821487426757812
mps-uncap,0.9,0.012159347534179688,0.01049041748046875,0.010013580322265625
mps-uncap,1.0,0.013113021850585938,0.011444091796875,0.010728836059570312
mps-uncap,0.5,0.011920928955078125,0.010728836059570312,0.008821487426757812
mps-uncap,0.6,0.012159347534179688,0.0095367431640625,0.008344650268554688
mps-uncap,0.7,0.012636184692382812,0.009298324584960938,0.008821487426757812
mps-uncap,0.1,0.028133392333984375,0.012874603271484375,0.01239776611328125
mps-uncap,0.2,0.022411346435546875,0.011920928955078125,0.011205673217773438
mps-uncap,0.3,0.013589859008789062,0.010967254638671875,0.010967254638671875
mps-uncap,0.4,0.01430511474609375,0.010728836059570312,0.010251998901367188
