mode,load,0_densenet121-8,1_resnet18-16,2_resnet34-8
mps-uncap,0.8,13.385415077209473,3.9004087448120117,5.771636962890625
mps-uncap,0.9,13.322830200195312,4.339456558227539,6.494998931884766
mps-uncap,1.0,15.873312950134277,4.0435791015625,6.513118743896484
mps-uncap,0.5,12.506842613220215,3.579378128051758,4.6443939208984375
mps-uncap,0.6,12.195229530334473,3.6003589630126953,4.717469215393066
mps-uncap,0.7,12.822389602661133,3.823518753051758,4.716396331787109
mps-uncap,0.1,21.827220916748047,4.60505485534668,7.981538772583008
mps-uncap,0.2,14.713525772094727,4.4585466384887695,7.790565490722656
mps-uncap,0.3,13.509511947631836,4.309177398681641,6.741762161254883
mps-uncap,0.4,12.69841194152832,3.693103790283203,5.521178245544434
