mode,load,0_densenet121-8,1_resnet18-16,2_resnet34-8
mps-uncap,0.8,233.20937156677246,74.31960105895996,80.76214790344238
mps-uncap,0.9,300.69684982299805,572.9992389678955,291.215181350708
mps-uncap,1.0,10194.921016693115,1397.1855640411377,4788.464307785034
mps-uncap,0.5,74.74827766418457,26.627779006958008,26.009559631347656
mps-uncap,0.6,72.59941101074219,29.582977294921875,34.06834602355957
mps-uncap,0.7,125.21123886108398,57.09362030029297,43.753862380981445
mps-uncap,0.1,53.24101448059082,13.350963592529297,26.462078094482422
mps-uncap,0.2,58.86554718017578,21.35443687438965,27.379989624023438
mps-uncap,0.3,55.66239356994629,20.52783966064453,28.900861740112305
mps-uncap,0.4,50.40621757507324,20.589828491210938,25.2988338470459
