mode,load,0_densenet121-8,1_resnet18-16,2_resnet34-8
mps-uncap,0.8,175.3615808486938,36.51761531829832,45.37821769714347
mps-uncap,0.9,236.6859102249144,548.7959432601928,236.91372871398931
mps-uncap,1.0,10122.033975124357,1332.407820224762,4690.249881744385
mps-uncap,0.5,37.74176836013801,11.869087219238278,11.446247100830032
mps-uncap,0.6,39.11400318145753,15.077590942382828,19.036655426025373
mps-uncap,0.7,82.0799970626831,31.487054824829137,23.113727569580032
mps-uncap,0.1,28.5551428794861,5.028297901153581,9.853124618530273
mps-uncap,0.2,26.10075950622557,7.922649383544894,11.60365104675293
mps-uncap,0.3,27.842023372650143,8.869810104370115,13.142862319946298
mps-uncap,0.4,27.136969566345208,10.00130891799927,13.174870014190674
