mode,load,0_resnet18-16,1_resnet18-16
mig,0.1,3.5767555236816406,4.4803619384765625
mig,0.2,3.580331802368164,4.480123519897461
mig,0.3,3.580331802368164,4.4803619384765625
mig,0.4,3.583192825317383,4.478693008422852
mig,0.5,3.576993942260742,4.477739334106445
mig,0.6,3.5712718963623047,4.47392463684082
mig,0.7,3.57818603515625,4.47845458984375
mig,0.8,3.579854965209961,4.480600357055664
mig,0.9,3.576517105102539,4.477739334106445
mig,1.0,3.577709197998047,4.476308822631836
