mode,load,0_resnet18-16,1_resnet18-16
mig,0.1,428.49005882941077,350.4607451749456
mig,0.2,876.4877326080906,683.2694249744891
mig,0.3,1327.5502582810946,1048.247589736836
mig,0.4,1709.7981149800526,1347.4508329708287
mig,0.5,2174.5406466136683,1722.3398938053738
mig,0.6,2549.2396585709694,2058.5735550750132
mig,0.7,2978.422852440716,2403.6226727244284
mig,0.8,3414.727467480446,2769.3083695342143
mig,0.9,3887.7435567567427,3133.249742744326
mig,1.0,4317.516121134193,3464.9157907917684
