mode,load,0_vgg19-2,1_mobilenet_v2-4,2_vgg11-8
tie-breaker,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
tie-breaker,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
tie-breaker,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
tie-breaker,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
