mode,load,0_densenet161-32,1_resnet34-2,2_vgg16-8
mps-uncap,0.6,76.21073722839355,23.467063903808594,18.916845321655273
mig,0.6,67.11173057556152,13.801097869873047,22.67932891845703
mps-uncap,0.7,80.25121688842773,26.064157485961914,21.984100341796875
mig,0.7,67.5041675567627,14.443635940551758,28.60116958618164
mps-uncap,0.8,80.44195175170898,22.574901580810547,19.144058227539062
mig,0.8,72.16429710388184,12.668371200561523,23.127317428588867
mps-uncap,0.9,78.60279083251953,25.246381759643555,18.81885528564453
mig,0.9,71.51317596435547,15.96522331237793,33.46419334411621
mps-uncap,1.0,83.73355865478516,25.12383460998535,19.70076560974121
mig,1.0,77.66914367675781,17.301321029663086,28.468608856201172
mps-uncap,1.1,78.99832725524902,25.029659271240234,18.99099349975586
mig,1.1,70.9071159362793,11.676788330078125,23.87070655822754
mps-uncap,1.2,81.01153373718262,25.234699249267578,23.01931381225586
mig,1.2,76.08389854431152,11.760234832763672,26.444673538208008
mps-uncap,1.3,89.96725082397461,25.93374252319336,20.999431610107422
mig,1.3,73.66394996643066,16.304969787597656,27.509450912475586
