mode,load,0_densenet161-32,1_resnet34-2,2_vgg16-8
mps-uncap,0.6,52.73284912109374,8.317518234252931,11.564135551452637
mig,0.6,65.33842086791992,4.053497314453126,20.28679847717285
mps-uncap,0.7,55.50546646118165,8.951234817504883,11.349320411682129
mig,0.7,65.54222106933594,3.953218460083008,20.33853530883789
mps-uncap,0.8,59.270286560058594,9.730100631713867,11.794090270996094
mig,0.8,65.67749977111816,3.9587020874023438,20.452404022216797
mps-uncap,0.9,60.315370559692376,12.063217163085938,12.754631042480467
mig,0.9,66.02334976196289,3.892183303833008,20.55811882019043
mps-uncap,1.0,65.3275728225708,13.629794120788574,13.413429260253906
mig,1.0,66.24984741210938,3.8809776306152344,20.69087028503418
mps-uncap,1.1,67.06337928771973,14.88182544708252,13.489961624145508
mig,1.1,66.24362468719482,3.884553909301758,20.718097686767578
mps-uncap,1.2,69.73886489868164,16.42069816589356,13.97466659545899
mig,1.2,66.11099243164062,3.911828994750977,20.71666717529297
mps-uncap,1.3,77.9904842376709,14.69731330871582,13.710832595825195
mig,1.3,66.31183624267578,3.9381980895996094,20.71239948272705
