mode,load,0_densenet161-32,1_resnet34-2,2_vgg16-8
mps-uncap,0.6,48.392295837402344,14.837503433227539,8.015155792236328
mig,0.6,81.86829090118408,5.229949951171875,27.378559112548828
mps-uncap,0.7,54.52442169189453,61.393022537231445,8.658647537231445
mig,0.7,114.77839946746826,6.590604782104492,34.09075736999512
mps-uncap,0.8,65.88196754455566,6852.125883102417,9.175777435302734
mig,0.8,142.8847312927246,8.238673210144043,40.75956344604492
mps-uncap,0.9,78.26042175292969,16115.551948547363,10.073184967041016
mig,0.9,213.2575511932373,13.133525848388672,73.18449020385742
mps-uncap,1.0,107.70571231842041,21505.84626197815,11.745214462280273
mig,1.0,786.865234375,913.0003452301025,358.65509510040283
mps-uncap,1.1,187.88957595825195,26898.355841636658,12.885570526123047
mig,1.1,1790.3122901916504,4212.331414222717,3535.6087684631348
mps-uncap,1.2,4737.415194511414,29130.81121444702,14.451980590820312
mig,1.2,5829.79941368103,8278.584003448486,5899.230718612671
mps-uncap,1.3,7661.415576934814,31520.853996276855,16.032695770263672
mig,1.3,8092.2393798828125,11069.267392158508,11057.541489601135
