mode,load,0_densenet161-32,1_resnet34-2,2_vgg16-8
mps-uncap,0.6,238.09480667114258,182.6324462890625,35.87484359741211
mig,0.6,375.09870529174805,40.31801223754883,140.61760902404785
mps-uncap,0.7,255.91588020324707,411.06247901916504,44.956207275390625
mig,0.7,620.1446056365967,42.136430740356445,268.5821056365967
mps-uncap,0.8,308.3963394165039,13100.419998168945,43.55144500732422
mig,0.8,651.5603065490723,53.11155319213867,326.155424118042
mps-uncap,0.9,413.8171672821045,31903.805017471313,46.74196243286133
mig,0.9,1021.310567855835,86.33780479431152,459.3627452850342
mps-uncap,1.0,670.598030090332,42317.15631484985,67.1381950378418
mig,1.0,2600.5828380584717,1990.260362625122,1043.6851978302002
mps-uncap,1.1,1204.4711112976074,52675.12774467468,75.897216796875
mig,1.1,6333.6732387542725,8401.625156402588,7910.492897033691
mps-uncap,1.2,7884.099721908569,60623.50130081177,67.58689880371094
mig,1.2,15462.286710739136,16527.02832221985,14381.556272506714
mps-uncap,1.3,17110.760927200317,62112.25962638855,89.60986137390137
mig,1.3,17579.366445541382,22559.939861297607,20765.98310470581
