mode,load,0_densenet161-32,1_resnet34-2,2_vgg16-8
mps-uncap,0.6,0.014781951904296875,0.011682510375976562,0.012636184692382812
mig,0.6,0.014543533325195312,0.011444091796875,0.012636184692382812
mps-uncap,0.7,0.014781951904296875,0.011682510375976562,0.013113021850585938
mig,0.7,0.014066696166992188,0.011444091796875,0.011205673217773438
mps-uncap,0.8,0.014066696166992188,0.020503997802734375,0.011205673217773438
mig,0.8,0.0152587890625,0.011920928955078125,0.012874603271484375
mps-uncap,0.9,0.01430511474609375,0.020503997802734375,0.010967254638671875
mig,0.9,0.014781951904296875,0.011444091796875,0.013828277587890625
mps-uncap,1.0,0.014781951904296875,0.0209808349609375,0.011205673217773438
mig,1.0,0.0152587890625,0.013828277587890625,0.013113021850585938
mps-uncap,1.1,0.014543533325195312,0.017881393432617188,0.01239776611328125
mig,1.1,0.019550323486328125,0.0133514404296875,0.017881393432617188
mps-uncap,1.2,0.017404556274414062,0.015020370483398438,0.013113021850585938
mig,1.2,0.025987625122070312,0.01430511474609375,0.018596649169921875
mps-uncap,1.3,0.018358230590820312,0.01811981201171875,0.011682510375976562
mig,1.3,0.017642974853515625,0.014543533325195312,0.03218650817871094
