mode,load,0_efficientnet_b5-8,1_squeezenet1_1-32,2_vgg19-32
mps-uncap,0.8,67.80660152435303,19.889116287231445,27.74190902709961
mps-uncap,0.9,79.04458045959473,23.14138412475586,28.243064880371094
mps-uncap,1.0,85.36970615386963,24.661779403686523,28.709888458251953
mps-uncap,0.5,21.767854690551758,6.761908531188965,25.388240814208984
mps-uncap,0.6,35.19570827484131,9.30333137512207,26.121139526367188
mps-uncap,0.7,37.66179084777832,13.452410697937012,26.738405227661133
mps-uncap,0.1,27.573466300964355,6.497383117675781,25.067448616027832
mps-uncap,0.2,25.382518768310547,6.352663040161133,24.82748031616211
mps-uncap,0.3,21.30913734436035,6.363272666931152,24.83057975769043
mps-uncap,0.4,19.338369369506836,6.334781646728516,24.84130859375
