mode,load,0_efficientnet_b5-8,1_squeezenet1_1-32,2_vgg19-32
mps-uncap,0.8,97.61006832122807,29.999418258666992,32.19142913818359
mps-uncap,0.9,101.02812767028809,29.257707595825195,31.295971870422363
mps-uncap,1.0,102.87028551101685,29.29844856262207,31.276493072509766
mps-uncap,0.5,81.83873176574707,28.664073944091804,30.92880249023438
mps-uncap,0.6,108.55172872543342,28.651065826416016,31.40355825424195
mps-uncap,0.7,93.0546760559082,29.654841423034668,31.643724441528327
mps-uncap,0.1,46.79527521133423,27.854490280151328,36.56695842742918
mps-uncap,0.2,55.71134090423585,28.78510475158691,31.50404930114746
mps-uncap,0.3,69.86899375915536,28.14120054244995,31.072196960449205
mps-uncap,0.4,75.16661643981934,28.290021419525143,30.561628341674805
