mode,load,0_efficientnet_b5-8,1_squeezenet1_1-32,2_vgg19-32
mps-uncap,0.8,360.88992357254034,182.18747138977048,469.42828655242755
mps-uncap,0.9,532.376718521118,569.468412399292,726.9496917724609
mps-uncap,1.0,1397.6361656188965,6501.609058380127,7971.937379837036
mps-uncap,0.5,111.11297607421875,51.14236831665039,116.61102294921889
mps-uncap,0.6,264.34074640274105,70.08504867553715,338.28506231308
mps-uncap,0.7,174.40896034240723,109.17132616043091,192.8137183189395
mps-uncap,0.1,46.83884620666504,27.90188789367672,55.2920603752136
mps-uncap,0.2,60.44932365417481,29.628715515136705,52.852067947387674
mps-uncap,0.3,78.39956283569342,33.47921371459961,74.50201988220213
mps-uncap,0.4,75.89006423950194,40.983819961547844,90.6405162811279
