mode,load,0_efficientnet_b5-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-8
mps-uncap,1.0,0.000476837158203125,0.005245208740234375,0.0054836273193359375
mig,1.0,0.000476837158203125,0.000476837158203125,0.0057220458984375
