mode,load,0_efficientnet_b5-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-8
mps-uncap,1.0,39.47782516479492,9.417533874511719,5.995988845825195
mig,1.0,61.53059005737305,8.16655158996582,4.076719284057617
