mode,load,0_mobilenet_v3_small-8,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8,3_mobilenet_v3_small-8
mig,0.1,7.982587814331121,7.990796566009543,10.006666183471689,8.326387405395497
mig,0.2,14.371275901794437,14.585971832275384,14.043321609497083,12.838957309722886
mig,0.3,14.640002250671385,13.495399951934816,14.320859909057617,13.082828521728496
mig,0.4,11.529328823089605,11.968257427215477,12.212631702423081,13.626170158386229
mig,0.5,13.139944076538075,11.42090559005736,11.464793682098385,13.307631015777588
mig,0.6,11.266384124755863,12.24457740783691,10.835080146789549,15.480780601501468
mig,0.7,17.243046760559107,15.216786861419662,13.64367485046387,18.818140029907227
mig,0.8,25.494878292083687,23.068666458129925,20.854730606079112,28.65898370742792
mig,0.9,65.14175415039064,33.57532024383543,40.71489334106448,38.220539093017585
mig,1.0,1070.8380603790283,69.50977325439453,532.9231238365174,378.22912216186535
