mode,load,0_mobilenet_v3_small-8,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8,3_mobilenet_v3_small-8
mig,0.1,2.374410629272461,2.4030208587646484,2.396106719970703,3.1812191009521484
mig,0.2,2.375364303588867,2.308368682861328,2.38800048828125,3.1752586364746094
mig,0.3,2.3064613342285156,2.347707748413086,2.315521240234375,3.1757354736328125
mig,0.4,2.3648738861083984,2.3314952850341797,2.3467540740966797,3.1778812408447266
mig,0.5,2.3429393768310547,2.305269241333008,2.363920211791992,3.170013427734375
mig,0.6,2.302885055541992,2.3641586303710938,2.3386478424072266,3.178119659423828
mig,0.7,2.343416213989258,2.3429393768310547,2.32696533203125,3.1681060791015625
mig,0.8,2.344846725463867,2.315044403076172,2.288818359375,3.16619873046875
mig,0.9,2.370119094848633,2.323627471923828,2.3527145385742188,3.1757354736328125
mig,1.0,2.3736953735351562,2.290010452270508,2.3179054260253906,3.1766891479492188
