mode,load,0_mobilenet_v3_small-8,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8,3_mobilenet_v3_small-8
mig,0.1,18.836498260498047,20.69711685180664,20.482301712036133,20.058393478393555
mig,0.2,26.121139526367188,26.092052459716797,27.814626693725586,24.69944953918457
mig,0.3,31.376123428344727,26.762962341308594,24.41096305847168,21.400928497314453
mig,0.4,22.01700210571289,18.288373947143555,22.267818450927734,23.033857345581055
mig,0.5,25.745391845703125,22.021770477294922,27.541160583496094,25.503158569335938
mig,0.6,29.313087463378906,18.55754852294922,22.406339645385742,28.09000015258789
mig,0.7,24.135828018188477,36.276817321777344,23.622989654541016,35.58921813964844
mig,0.8,43.19024085998535,52.089691162109375,38.086652755737305,43.299198150634766
mig,0.9,87.73088455200195,44.30031776428223,57.26456642150879,52.17099189758301
mig,1.0,1092.0579433441162,84.77139472961426,567.7793025970459,396.8644142150879
